980,Brana,10000,60
393,Barret,10000,60
891,Conant,37000,75
240,Billie,37000,75
372,Andy,37000,75
939,Verina,37000,75
998,Jaye,25000,75
504,Karie,25000,75
763,Davidson,37000,75
964,Ansley,37000,75
138,Brynn,50000,75
998,Jaye,25000,75
413,Clair,42000,75
62,Marysa,20000,75
729,Osbert,33000,75
416,Dennie,42000,75
116,Tracey,20000,75
923,Ezekiel,20000,75
269,Shirl,20000,75
434,Brietta,42000,75
724,Zia,42000,75
269,Shirl,20000,75
733,Evvy,42000,75
675,Immanuel,33000,75
116,Tracey,20000,75
358,Ula,50000,75
358,Ula,50000,75
696,Erhard,33000,75
470,Rod,50000,75
781,Felike,33000,75
373,Veronica,42000,75
682,Tally,42000,75
729,Osbert,33000,75
418,Addia,20000,75
792,Jermayne,33000,75
546,Henrie,50000,75
923,Ezekiel,20000,75
689,Terrence,42000,75
56,Bernardine,33000,75
781,Felike,33000,75
62,Marysa,20000,75
274,Dyann,50000,75
493,Joshia,33000,75
56,Bernardine,33000,75
418,Addia,20000,75
792,Jermayne,33000,75
694,Terrie,42000,75
600,Cornall,18000,75
600,Cornall,18000,75
707,Petronille,42000,75
724,Zia,42000,75
733,Evvy,42000,75
189,Maible,18000,75
131,Tom,33000,75
245,Donal,18000,75
332,Eden,18000,75
189,Maible,18000,75
675,Immanuel,33000,75
692,Zorina,18000,75
778,Ingmar,18000,75
837,Corrina,50000,75
131,Tom,33000,75
887,Guillermo,42000,75
241,Alexandra,42000,75
512,Bird,18000,75
234,Pietro,18000,75
512,Bird,18000,75
692,Zorina,18000,75
493,Joshia,33000,75
245,Donal,18000,75
470,Rod,50000,75
332,Eden,18000,75
887,Guillermo,42000,75
696,Erhard,33000,75
953,Lacey,50000,75
413,Clair,42000,75
339,Nona,30000,75
952,Edwina,42000,75
234,Pietro,18000,75
680,Flore,30000,75
778,Ingmar,18000,75
952,Edwina,42000,75
576,Corrina,15000,75
974,Herrick,30000,75
451,Margalit,15000,75
96,Martino,15000,75
10,Aggie,15000,75
191,Bethina,15000,75
416,Dennie,42000,75
434,Brietta,42000,75
958,Trista,50000,75
808,Emanuel,30000,75
546,Henrie,50000,75
46,Lonnard,50000,75
301,Cos,30000,75
834,Chad,15000,75
808,Emanuel,30000,75
110,Dominick,30000,75
612,Fidole,30000,75
451,Margalit,15000,75
616,Hetti,30000,75
10,Aggie,15000,75
112,Tersina,30000,75
301,Cos,30000,75
837,Corrina,50000,75
138,Brynn,50000,75
333,Cornie,15000,75
53,Hyacinthie,15000,75
612,Fidole,30000,75
489,Dorothea,15000,75
489,Dorothea,15000,75
616,Hetti,30000,75
333,Cornie,15000,75
110,Dominick,30000,75
557,Babbie,15000,75
112,Tersina,30000,75
191,Bethina,15000,75
531,Maxi,37000,75
96,Martino,15000,75
53,Hyacinthie,15000,75
339,Nona,30000,75
834,Chad,15000,75
741,Carleton,15000,75
67,Blanch,15000,75
128,Zacharie,30000,75
67,Blanch,15000,75
576,Corrina,15000,75
957,Floyd,15000,75
741,Carleton,15000,75
557,Babbie,15000,75
957,Floyd,15000,75
128,Zacharie,30000,75
953,Lacey,50000,75
958,Trista,50000,75
627,Nicola,12000,75
538,Caren,12000,75
178,Mellicent,50000,75
653,Harmonia,12000,75
974,Herrick,30000,75
680,Flore,30000,75
657,Boothe,12000,75
347,Tarra,12000,75
276,Dru,50000,75
653,Harmonia,12000,75
277,Kiel,50000,75
657,Boothe,12000,75
267,Abbie,25000,75
26,Karim,25000,75
186,Ian,42000,75
187,Sebastien,37000,75
347,Tarra,12000,75
274,Dyann,50000,75
882,Rina,25000,75
876,Cecil,37000,75
762,Lucienne,25000,75
538,Caren,12000,75
255,Yuri,25000,75
891,Conant,37000,75
762,Lucienne,25000,75
627,Nicola,12000,75
267,Abbie,25000,75
504,Karie,25000,75
240,Billie,37000,75
289,Dulcea,25000,75
276,Dru,50000,75
241,Alexandra,42000,75
306,Silvan,12000,75
277,Kiel,50000,75
186,Ian,42000,75
306,Silvan,12000,75
739,Winnifred,10000,75
939,Verina,37000,75
763,Davidson,37000,75
491,Skipton,10000,75
746,Rosemarie,10000,75
289,Dulcea,25000,75
177,Robbi,10000,75
687,Devondra,10000,75
948,Agustin,25000,75
982,Sharai,10000,75
687,Devondra,10000,75
822,Jefferey,10000,75
456,Leeanne,10000,75
699,Evelyn,10000,75
90,Margaretha,10000,75
90,Margaretha,10000,75
682,Tally,42000,75
573,Sutherlan,10000,75
882,Rina,25000,75
372,Andy,37000,75
964,Ansley,37000,75
178,Mellicent,50000,75
699,Evelyn,10000,75
106,Nance,10000,75
26,Karim,25000,75
739,Winnifred,10000,75
456,Leeanne,10000,75
689,Terrence,42000,75
694,Terrie,42000,75
746,Rosemarie,10000,75
177,Robbi,10000,75
187,Sebastien,37000,75
707,Petronille,42000,75
931,Callie,10000,75
931,Callie,10000,75
130,Omero,10000,75
46,Lonnard,50000,75
130,Omero,10000,75
531,Maxi,37000,75
255,Yuri,25000,75
40,Sydney,10000,75
491,Skipton,10000,75
40,Sydney,10000,75
876,Cecil,37000,75
373,Veronica,42000,75
982,Sharai,10000,75
106,Nance,10000,75
573,Sutherlan,10000,75
948,Agustin,25000,75
822,Jefferey,10000,75
743,Pancho,18000,88
226,Trula,30000,88
539,Christie,18000,88
349,Cassie,50000,88
629,Mace,18000,88
758,Boycie,18000,88
192,Farand,42000,88
844,Bella,18000,88
232,Alla,30000,88
545,Domini,18000,88
266,Arel,30000,88
688,Xenos,37000,88
844,Bella,18000,88
349,Cassie,50000,88
354,Kurtis,50000,88
343,Johannes,18000,88
886,Bailey,30000,88
774,Barde,18000,88
354,Kurtis,50000,88
944,Isabeau,37000,88
886,Bailey,30000,88
218,Romola,50000,88
398,Easter,30000,88
359,Tully,18000,88
629,Mace,18000,88
390,Ag,50000,88
719,Kamila,42000,88
720,Jennie,42000,88
799,Emmaline,37000,88
391,Sherwin,50000,88
359,Tully,18000,88
807,Wini,37000,88
452,Samara,50000,88
122,Linda,30000,88
122,Linda,30000,88
430,Pincus,42000,88
838,Hashim,50000,88
539,Christie,18000,88
545,Domini,18000,88
490,Tamarah,50000,88
743,Pancho,18000,88
51,Marion,50000,88
580,Delaney,50000,88
582,Grier,42000,88
758,Boycie,18000,88
142,Tanya,30000,88
774,Barde,18000,88
343,Johannes,18000,88
205,Mallorie,30000,88
266,Arel,30000,88
390,Ag,50000,88
391,Sherwin,50000,88
813,Agnes,42000,88
193,Zolly,25000,88
646,Arlie,42000,88
574,Phillipe,37000,88
816,Michele,42000,88
43,Bradney,25000,88
944,Isabeau,37000,88
634,Viva,25000,88
452,Samara,50000,88
49,Dagmar,25000,88
125,Esteban,15000,88
18,Cirillo,50000,88
753,Andrej,50000,88
193,Zolly,25000,88
569,Carter,33000,88
569,Carter,33000,88
20,Bellanca,15000,88
202,Yorke,15000,88
888,Katlin,25000,88
331,Booth,15000,88
22,Eugene,50000,88
594,Cyndia,33000,88
780,Tootsie,25000,88
896,Oberon,15000,88
936,Carolina,33000,88
42,Ame,50000,88
20,Bellanca,15000,88
655,Maddy,25000,88
805,Fred,25000,88
606,Dedie,33000,88
129,Vina,42000,88
97,Marcellus,50000,88
51,Marion,50000,88
896,Oberon,15000,88
331,Booth,15000,88
817,Cynthia,25000,88
780,Tootsie,25000,88
719,Kamila,42000,88
720,Jennie,42000,88
560,Hesther,15000,88
561,Sasha,15000,88
594,Cyndia,33000,88
991,Zaccaria,33000,88
838,Hashim,50000,88
97,Marcellus,50000,88
868,Trumaine,42000,88
490,Tamarah,50000,88
175,Lorant,50000,88
202,Yorke,15000,88
813,Agnes,42000,88
888,Katlin,25000,88
606,Dedie,33000,88
816,Michele,42000,88
805,Fred,25000,88
22,Eugene,50000,88
975,Aleksandr,42000,88
125,Esteban,15000,88
756,Kaitlynn,15000,88
756,Kaitlynn,15000,88
909,Leo,42000,88
560,Hesther,15000,88
561,Sasha,15000,88
49,Dagmar,25000,88
797,Diahann,33000,88
85,Trenton,12000,88
868,Trumaine,42000,88
817,Cynthia,25000,88
634,Viva,25000,88
250,Tiphani,42000,88
206,Borden,12000,88
34,Redd,42000,88
909,Leo,42000,88
262,Melisa,12000,88
986,Ferd,25000,88
820,Mag,12000,88
34,Redd,42000,88
37,Stefa,42000,88
139,Yankee,42000,88
655,Maddy,25000,88
85,Trenton,12000,88
997,De witt,12000,88
182,Loutitia,25000,88
73,Cristi,42000,88
797,Diahann,33000,88
430,Pincus,42000,88
182,Loutitia,25000,88
666,Caritta,12000,88
666,Caritta,12000,88
43,Bradney,25000,88
820,Mag,12000,88
392,Vikki,33000,88
397,Charil,33000,88
405,Amerigo,33000,88
986,Ferd,25000,88
523,Eddy,12000,88
551,Gauthier,12000,88
206,Borden,12000,88
975,Aleksandr,42000,88
129,Vina,42000,88
262,Melisa,12000,88
580,Delaney,50000,88
551,Gauthier,12000,88
564,Briney,12000,88
235,Hiram,20000,88
766,Toby,20000,88
61,Deeyn,20000,88
564,Briney,12000,88
139,Yankee,42000,88
300,Zabrina,12000,88
523,Eddy,12000,88
208,Weider,50000,88
392,Vikki,33000,88
883,Callida,33000,88
300,Zabrina,12000,88
335,Rand,20000,88
252,Karlotte,20000,88
914,Curry,20000,88
799,Emmaline,37000,88
478,Brooke,20000,88
397,Charil,33000,88
582,Grier,42000,88
997,De witt,12000,88
623,Dorotea,10000,88
678,Nilson,10000,88
966,Karon,10000,88
270,Edlin,20000,88
405,Amerigo,33000,88
807,Wini,37000,88
678,Nilson,10000,88
766,Toby,20000,88
73,Cristi,42000,88
270,Edlin,20000,88
218,Romola,50000,88
936,Carolina,33000,88
386,Demeter,10000,88
195,Roderigo,20000,88
478,Brooke,20000,88
626,Menard,37000,88
883,Callida,33000,88
525,Edan,20000,88
403,Bar,20000,88
335,Rand,20000,88
192,Farand,42000,88
39,Alfredo,10000,88
535,Frans,33000,88
210,Sayres,10000,88
318,Urban,10000,88
574,Phillipe,37000,88
252,Karlotte,20000,88
991,Zaccaria,33000,88
100,Georgeta,10000,88
101,Marcille,10000,88
535,Frans,33000,88
102,Ertha,10000,88
175,Lorant,50000,88
279,Alberik,50000,88
210,Sayres,10000,88
42,Ame,50000,88
914,Curry,20000,88
626,Menard,37000,88
250,Tiphani,42000,88
100,Georgeta,10000,88
646,Arlie,42000,88
632,Josepha,20000,88
37,Stefa,42000,88
398,Easter,30000,88
254,Morris,10000,88
101,Marcille,10000,88
195,Roderigo,20000,88
61,Deeyn,20000,88
710,Nikolaus,30000,88
18,Cirillo,50000,88
279,Alberik,50000,88
102,Ertha,10000,88
403,Bar,20000,88
632,Josepha,20000,88
235,Hiram,20000,88
623,Dorotea,10000,88
753,Andrej,50000,88
205,Mallorie,30000,88
688,Xenos,37000,88
261,Josiah,10000,88
39,Alfredo,10000,88
525,Edan,20000,88
254,Morris,10000,88
966,Karon,10000,88
208,Weider,50000,88
261,Josiah,10000,88
226,Trula,30000,88
599,Howard,18000,88
710,Nikolaus,30000,88
386,Demeter,10000,88
599,Howard,18000,88
318,Urban,10000,88
232,Alla,30000,88
142,Tanya,30000,88
759,Nanete,37000,90
72,Katrine,25000,90
520,Coop,37000,90
159,Kipp,15000,90
671,Jacqueline,50000,90
312,Lenci,42000,90
87,Joelle,37000,90
996,Atalanta,37000,90
71,Shaughn,15000,90
113,Johnathon,15000,90
464,Liana,15000,90
804,Earle,30000,90
65,Star,33000,90
605,Minda,15000,90
703,Alverta,25000,90
475,Coletta,50000,90
162,Ofella,50000,90
978,Warner,30000,90
214,Nicolina,30000,90
605,Minda,15000,90
322,Richard,42000,90
412,Babita,30000,90
624,Giraud,15000,90
153,Byram,42000,90
190,Waldon,30000,90
286,Jodi,30000,90
113,Johnathon,15000,90
387,Juliann,50000,90
530,Mort,42000,90
214,Nicolina,30000,90
8,Henrieta,30000,90
60,Kori,50000,90
775,Wilie,30000,90
464,Liana,15000,90
895,Frasquito,15000,90
394,Gaelan,25000,90
610,Sayre,33000,90
542,Gene,15000,90
663,Millie,15000,90
505,Martguerita,50000,90
717,Hyacinthia,25000,90
954,Laetitia,33000,90
159,Kipp,15000,90
89,Guenevere,30000,90
744,Melonie,33000,90
376,Vikky,15000,90
624,Giraud,15000,90
748,Mitchael,33000,90
249,Jessee,30000,90
863,Cherish,42000,90
381,Silas,15000,90
895,Frasquito,15000,90
804,Earle,30000,90
99,Aleda,50000,90
480,Marissa,37000,90
777,Ree,42000,90
95,Kyrstin,37000,90
471,Ramsay,20000,90
725,Cristina,15000,90
558,Caren,15000,90
153,Byram,42000,90
99,Aleda,50000,90
565,Rutherford,15000,90
263,Orelee,20000,90
921,Odie,20000,90
286,Jodi,30000,90
537,Ced,20000,90
86,Angie,20000,90
144,Flora,33000,90
307,Renie,33000,90
104,Geneva,33000,90
725,Cristina,15000,90
572,Antonella,15000,90
8,Henrieta,30000,90
190,Waldon,30000,90
385,Gayel,20000,90
179,Lynea,20000,90
296,Leigh,37000,90
71,Shaughn,15000,90
554,Lucais,42000,90
959,Shaughn,15000,90
89,Guenevere,30000,90
542,Gene,15000,90
471,Ramsay,20000,90
663,Millie,15000,90
376,Vikky,15000,90
381,Silas,15000,90
145,Dianna,20000,90
249,Jessee,30000,90
698,Paddie,33000,90
558,Caren,15000,90
700,Abbot,33000,90
701,Tedra,33000,90
565,Rutherford,15000,90
83,Lesya,15000,90
83,Lesya,15000,90
775,Wilie,30000,90
288,Dudley,42000,90
800,Daffi,12000,90
196,Otho,20000,90
537,Ced,20000,90
648,Ethan,12000,90
827,Angeli,20000,90
828,Norbert,20000,90
476,Abigael,12000,90
800,Daffi,12000,90
824,Mercie,42000,90
145,Dianna,20000,90
827,Angeli,20000,90
900,Riccardo,42000,90
828,Norbert,20000,90
475,Coletta,50000,90
86,Angie,20000,90
610,Sayre,33000,90
324,Ad,33000,90
940,Josefina,30000,90
162,Ofella,50000,90
179,Lynea,20000,90
648,Ethan,12000,90
925,Wittie,37000,90
364,Junie,20000,90
364,Junie,20000,90
935,Jillane,37000,90
310,Brnaba,37000,90
744,Melonie,33000,90
748,Mitchael,33000,90
412,Babita,30000,90
307,Renie,33000,90
921,Odie,20000,90
940,Josefina,30000,90
631,Ivonne,20000,90
16,Iver,12000,90
978,Warner,30000,90
730,Emmet,37000,90
242,Broddie,42000,90
919,Calypso,12000,90
505,Martguerita,50000,90
922,Wenda,12000,90
702,Rikki,12000,90
385,Gayel,20000,90
196,Otho,20000,90
492,Minny,33000,90
863,Cherish,42000,90
759,Nanete,37000,90
24,Reagen,42000,90
263,Orelee,20000,90
74,Cristie,25000,90
919,Calypso,12000,90
631,Ivonne,20000,90
922,Wenda,12000,90
514,Vincents,25000,90
60,Kori,50000,90
16,Iver,12000,90
900,Riccardo,42000,90
476,Abigael,12000,90
703,Alverta,25000,90
702,Rikki,12000,90
429,Coleman,25000,90
429,Coleman,25000,90
717,Hyacinthia,25000,90
77,Sacha,25000,90
296,Leigh,37000,90
438,Gardie,12000,90
38,Roda,25000,90
601,Emmalee,18000,90
387,Juliann,50000,90
321,Wilona,25000,90
601,Emmalee,18000,90
438,Gardie,12000,90
298,Sayre,18000,90
65,Star,33000,90
173,Brandon,18000,90
926,Abbie,18000,90
468,Kendell,25000,90
747,Graehme,18000,90
382,Alister,33000,90
672,Sheila-kathryn,10000,90
310,Brnaba,37000,90
656,Filmer,50000,90
319,Fan,18000,90
479,Benita,25000,90
33,Earle,10000,90
520,Coop,37000,90
319,Fan,18000,90
777,Ree,42000,90
530,Mort,42000,90
636,Abigail,18000,90
382,Alister,33000,90
75,Solomon,10000,90
317,Web,37000,90
425,Jordan,33000,90
75,Solomon,10000,90
554,Lucais,42000,90
104,Geneva,33000,90
852,Giacopo,18000,90
992,Trenna,10000,90
852,Giacopo,18000,90
323,Hilary,37000,90
317,Web,37000,90
656,Filmer,50000,90
38,Roda,25000,90
298,Sayre,18000,90
72,Katrine,25000,90
242,Broddie,42000,90
74,Cristie,25000,90
514,Vincents,25000,90
77,Sacha,25000,90
996,Atalanta,37000,90
94,My,18000,90
873,Thomasa,18000,90
27,Anthea,42000,90
324,Ad,33000,90
873,Thomasa,18000,90
671,Jacqueline,50000,90
312,Lenci,42000,90
885,Jan,18000,90
144,Flora,33000,90
87,Joelle,37000,90
492,Minny,33000,90
468,Kendell,25000,90
480,Marissa,37000,90
636,Abigail,18000,90
323,Hilary,37000,90
344,Genevra,10000,90
885,Jan,18000,90
24,Reagen,42000,90
479,Benita,25000,90
716,Elita,18000,90
321,Wilona,25000,90
730,Emmet,37000,90
926,Abbie,18000,90
95,Kyrstin,37000,90
716,Elita,18000,90
288,Dudley,42000,90
396,Iorgos,18000,90
396,Iorgos,18000,90
954,Laetitia,33000,90
33,Earle,10000,90
698,Paddie,33000,90
747,Graehme,18000,90
394,Gaelan,25000,90
700,Abbot,33000,90
701,Tedra,33000,90
925,Wittie,37000,90
344,Genevra,10000,90
425,Jordan,33000,90
173,Brandon,18000,90
935,Jillane,37000,90
824,Mercie,42000,90
27,Anthea,42000,90
672,Sheila-kathryn,10000,90
992,Trenna,10000,90
322,Richard,42000,90
94,My,18000,90
959,Shaughn,15000,90
572,Antonella,15000,90
84,Tatiania,20000,120
161,Ferdie,15000,120
979,Libbey,42000,120
855,Vassili,33000,120
29,Gaye,37000,120
408,Benson,20000,120
706,Lia,20000,120
409,Sileas,20000,120
63,Loy,15000,120
556,Aeriela,37000,120
350,Maiga,20000,120
13,Shel,50000,120
934,Dorette,37000,120
899,Martelle,15000,120
713,Roslyn,25000,120
356,Isabelle,20000,120
401,Vail,33000,120
4,Kimbell,50000,120
893,Annamarie,20000,120
658,Dorrie,42000,120
486,Bartholomew,33000,120
910,Atlante,33000,120
365,Neely,20000,120
532,Nathalie,37000,120
48,Noella,15000,120
521,Sheridan,50000,120
553,Lynett,37000,120
399,Esdras,37000,120
912,Oren,20000,120
362,Buddy,50000,120
881,Kenna,25000,120
556,Aeriela,37000,120
937,Randy,15000,120
937,Randy,15000,120
365,Neely,20000,120
967,Esme,37000,120
534,Bunnie,33000,120
709,Hagan,50000,120
63,Loy,15000,120
103,Desiri,25000,120
482,Tori,42000,120
466,Carlye,37000,120
949,Clerissa,15000,120
68,Cristobal,15000,120
842,Irv,15000,120
615,Idalina,50000,120
963,Arley,33000,120
568,Modesta,33000,120
197,Alasteir,20000,120
568,Modesta,33000,120
857,Devlen,37000,120
152,Babbie,15000,120
621,Odessa,50000,120
910,Atlante,33000,120
534,Bunnie,33000,120
973,Guglielma,15000,120
949,Clerissa,15000,120
858,Ophelie,37000,120
389,Anna-maria,42000,120
68,Cristobal,15000,120
711,Cinda,42000,120
408,Benson,20000,120
409,Sileas,20000,120
140,Corbin,42000,120
633,Shandra,50000,120
164,Cathrin,30000,120
155,Osbert,42000,120
164,Cathrin,30000,120
893,Annamarie,20000,120
445,Ozzie,20000,120
326,Lina,12000,120
693,Baxy,20000,120
98,Jacquelin,30000,120
548,Mab,25000,120
211,Marcile,30000,120
983,Josi,12000,120
44,Margarete,50000,120
787,Fayre,18000,120
697,Robbie,30000,120
105,Kilian,42000,120
826,Yetta,25000,120
524,Janey,42000,120
548,Mab,25000,120
436,Felicdad,18000,120
105,Kilian,42000,120
704,Pauly,30000,120
384,Nonnah,25000,120
963,Arley,33000,120
103,Desiri,25000,120
388,Shauna,25000,120
854,Levon,25000,120
216,Nikoletta,12000,120
640,Wolfy,33000,120
579,Shel,25000,120
941,Nina,25000,120
661,Shermie,12000,120
779,Melva,42000,120
264,Stephen,37000,120
66,Dominica,33000,120
222,Marina,12000,120
661,Shermie,12000,120
28,Doro,33000,120
942,Vernen,18000,120
881,Kenna,25000,120
667,Kennan,12000,120
761,Galvan,33000,120
785,Francine,42000,120
508,Lin,12000,120
233,Peter,12000,120
738,Silvie,12000,120
667,Kennan,12000,120
547,Marj,18000,120
45,Nikoletta,50000,120
681,Burgess,12000,120
579,Shel,25000,120
711,Cinda,42000,120
287,Ofelia,30000,120
549,Josiah,12000,120
367,Maryellen,37000,120
697,Robbie,30000,120
878,Ralf,12000,120
521,Sheridan,50000,120
6,Gayle,30000,120
211,Marcile,30000,120
222,Marina,12000,120
360,Honor,30000,120
294,Cleo,50000,120
264,Stephen,37000,120
294,Cleo,50000,120
704,Pauly,30000,120
389,Anna-maria,42000,120
681,Burgess,12000,120
508,Lin,12000,120
463,Shea,12000,120
320,Donaugh,12000,120
465,Carley,12000,120
549,Josiah,12000,120
19,Park,30000,120
248,Maynard,18000,120
934,Dorette,37000,120
140,Corbin,42000,120
59,Celene,50000,120
155,Osbert,42000,120
880,Josi,18000,120
326,Lina,12000,120
790,Noll,30000,120
709,Hagan,50000,120
738,Silvie,12000,120
941,Nina,25000,120
233,Peter,12000,120
826,Yetta,25000,120
59,Celene,50000,120
370,Ingrim,30000,120
787,Fayre,18000,120
69,Paulita,50000,120
956,Sioux,12000,120
880,Josi,18000,120
584,Basil,12000,120
615,Idalina,50000,120
956,Sioux,12000,120
902,Coral,18000,120
198,Eleonora,42000,120
133,Cordy,18000,120
244,Cal,42000,120
248,Maynard,18000,120
596,Dylan,30000,120
482,Tori,42000,120
584,Basil,12000,120
712,Matelda,18000,120
384,Nonnah,25000,120
983,Josi,12000,120
216,Nikoletta,12000,120
28,Doro,33000,120
878,Ralf,12000,120
320,Donaugh,12000,120
388,Shauna,25000,120
463,Shea,12000,120
465,Carley,12000,120
712,Matelda,18000,120
311,Tabor,37000,120
621,Odessa,50000,120
595,Gray,42000,120
133,Cordy,18000,120
362,Buddy,50000,120
287,Ofelia,30000,120
713,Roslyn,25000,120
547,Marj,18000,120
311,Tabor,37000,120
942,Vernen,18000,120
779,Melva,42000,120
846,Brendin,10000,120
436,Felicdad,18000,120
967,Esme,37000,120
761,Galvan,33000,120
19,Park,30000,120
486,Bartholomew,33000,120
524,Janey,42000,120
